"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_uri","duration_ms","time_signature","key_mode","playlist_name","playlist_img","track_name","artist_name","album_name","album_img","track_added_at"
0.533,0.638,"A#",-9.411,"major",0.0636,0.0385,0.000932,0.0758,0.324,135.056,"04cB1RXKfacmrsunSXTepQ",207587,4,"A# major","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Life is Beautiful","Lil Peep","Life is Beautiful","https://i.scdn.co/image/2231b36a70b54f6702a123726158b1ddbcf6bf26",1970-01-01
0.638,0.679,"E",-5.278,"major",0.0425,0.0016,0.00655,0.121,0.596,81.045,"5ftQSVAHs7iqULWKQn0fjK",181880,4,"E major","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Machine","Imagine Dragons","Machine","https://i.scdn.co/image/75011c231c49a8ea074c979bfa718cee49a798ca",1970-01-01
0.671,0.712,"D",-7.815,"major",0.0476,0.429,0,0.103,0.462,113.805,"2fuCquhmrzHpu5xcA1ci9x",248440,4,"D major","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Under Pressure - Remastered","Queen","Hot Space (2011 Remaster)","https://i.scdn.co/image/512acb5faa3eec4e312e96541c5cf85b1b1b9ebb",1970-01-01
0.814,0.574,"B",-7.869,"major",0.334,0.173,0,0.152,0.392,157.944,"7oVavZggN8EK3zxBBxpur8",241519,4,"B major","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Royal","Separ","Royal","https://i.scdn.co/image/f560a0f24bea80176145a0e282fefad66e318e3a",1970-01-01
0.492,0.676,"G#",-6.861,"major",0.0516,0.172,0,0.239,0.412,110.232,"6cFZ4PLC19taNlpl9pbGMf",296493,3,"G# major","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Somebody To Love - Remastered 2011","Queen","A Day At The Races (Deluxe Remastered Version)","https://i.scdn.co/image/af9df8f2f829fb16e1ca206444cc8c87c5862d0f",1970-01-01
0.776,0.78,"A#",-4.374,"minor",0.128,0.0622,0,0.081,0.666,124.949,"0pqnGHJpmpxLKifKRmU6WP",204347,4,"A# minor","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Believer","Imagine Dragons","Evolve","https://i.scdn.co/image/5232b1dcb43188537b7f9f1e77cad1f9a38870d1",1970-01-01
0.876,0.786,"A#",-4.884,"minor",0.306,0.0627,0,0.127,0.575,153.068,"60SdxE8apGAxMiRrpbmLY0",244679,4,"A# minor","Slovakia Top 50","https://charts-images.scdn.co/REGIONAL_SK_DEFAULT.jpg","Lucky You (feat. Joyner Lucas)","Eminem","Kamikaze","https://i.scdn.co/image/c932b53e6f13a45f32bc357303c56eb52ecc28fb",1970-01-01
0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,"2rPE9A1vEgShuZxxzR2tZH",207333,4,"C# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","thank u, next","Ariana Grande","thank u, next","https://i.scdn.co/image/37bbb4711235a0128db66a66074321d3c2ef2ff7",1970-01-01
0.678,0.729,"G#",-4.188,"major",0.137,0.0658,0,0.303,0.643,99.895,"13hvHEstJ4sNbzdroPrPI3",189173,4,"G# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Kiss and Make Up","Dua Lipa","Dua Lipa (Complete Edition)","https://i.scdn.co/image/0ef6a7bf14ecd33bc44ea361c2e15c207be1c9a7",1970-01-01
0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,"2VxeLyX666F8uXCJ0dZF8B",215733,4,"G major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Shallow","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01
0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"5p7ujcrUXASCNwRaWNHR1C",201661,4,"F# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Without Me","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01
0.755,0.625,"D",-7.114,"major",0.0896,0.49,0,0.157,0.374,147.02,"2hnxrRNzF74mdDzpQZQukQ",174861,4,"D major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","There's No Way (feat. Julia Michaels)","Lauv","There's No Way (feat. Julia Michaels)","https://i.scdn.co/image/fc9272f0258336cb697057402468f9e3bcd1328e",1970-01-01
0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,"7fa9MBXhVfQ8P8Df9OEbD8",235545,4,"C major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Girls Like You (feat. Cardi B)","Maroon 5","Red Pill Blues (Deluxe)","https://i.scdn.co/image/9ce966181dc62801ff44ac89f8c9c1921ab9302f",1970-01-01
0.753,0.498,"D",-5.61,"major",0.0504,0.551,0,0.0706,0.927,89.95,"1A6OTy97kk0mMdm78rHsm8",158053,4,"D major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","Sunflower (Spider-Man: Into the Spider-Verse)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01
0.596,0.552,"C",-10.278,"minor",0.097,0.0765,0.334,0.104,0.112,97.949,"6zeeWid2sgw4lap2jV61PZ",229320,4,"C minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Better","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01
0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,"4w8niZpiMy6qz1mntFA5uM",212500,4,"C# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01
0.538,0.409,"A",-6.581,"minor",0.0505,0.172,0,0.11,0.265,171.838,"3id2EVGKc3eFAMn9nFnB0r",205440,4,"A minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Love Someone","Lukas Graham","3 (The Purple Album)","https://i.scdn.co/image/1f3aa7ca1aca391d3abdfbd1c9a3c97f516c5787",1970-01-01
0.498,0.104,"C#",-14.08,"minor",0.0621,0.979,7.86e-05,0.0895,0.205,124.001,"14JzyD6FlBD5z0wV5P07YI",199931,3,"C# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","when the party's over","Billie Eilish","when the party's over","https://i.scdn.co/image/b322fdd64bf41d292684ca57a919d5fc9c537072",1970-01-01
0.694,0.724,"A",-5.45,"minor",0.0424,0.0302,2.02e-06,0.126,0.287,104.943,"2LskIZrCeLxRvCiGP8gxlh",198903,4,"A minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",1970-01-01
0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,"25sgk305KZfyuqVBQIahim",187436,4,"C# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Sweet but Psycho","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01
0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,"2dpaYNEQHiRxtZbfNsse99",214290,4,"F major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Happier","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01
0.757,0.849,"F",-3.424,"minor",0.0536,0.173,0,0.0878,0.826,150.036,"6rrTr2HEAzlpC4KWZxF3S1",228207,4,"F minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Woman Like Me (feat. Nicki Minaj)","Little Mix","Woman Like Me (feat. Nicki Minaj)","https://i.scdn.co/image/b57ec23c22bf7b418a97f7b50401e4f99a6b293a",1970-01-01
0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,"3EPXxR3ImUwfayaurPi3cm",196373,4,"B major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Be Alright","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01
0.56,0.68,"F#",-7.648,"minor",0.321,0.555,0,0.116,0.319,89.391,"0d2iYfpKoM0QCKvcLCkBao",173800,4,"F# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Eastside (with Halsey & Khalid)","benny blanco","Eastside (with Halsey & Khalid)","https://i.scdn.co/image/cf7982ed224572c39f5a69016fb36d0706813f9e",1970-01-01
0.818,0.54,"F#",-6.35,"minor",0.0544,0.0143,0.000512,0.099,0.174,97.064,"116H0KvKr2Zl4RPuVBruDO",210368,4,"F# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","MIA (feat. Drake)","Bad Bunny","MIA (feat. Drake)","https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45",1970-01-01
0.729,0.625,"E",-5.266,"major",0.0315,0.194,0.00986,0.248,0.261,146.034,"1xzBco0xcoJEDXktl7Jxrr",183907,4,"E major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Mo Bamba","Sheck Wes","MUDBOY","https://i.scdn.co/image/0e3e187e3ae399c7aa68c6c8585ec5649b481452",1970-01-01
0.834,0.73,"G#",-3.714,"major",0.222,0.00513,0,0.124,0.446,155.008,"2xLMifQCjDGFmkHkpNLD9h",312820,4,"G# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","SICKO MODE","Travis Scott","ASTROWORLD","https://i.scdn.co/image/cdca7dc20c778ada42fb18506ea1f26857f01d17",1970-01-01
0.826,0.615,"G#",-7.979,"minor",0.219,0.071,0,0.0965,0.543,98.056,"7l3E7lcozEodtVsSTCkcaA",225199,4,"G# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","ZEZE (feat. Travis Scott & Offset)","Kodak Black","ZEZE (feat. Travis Scott & Offset)","https://i.scdn.co/image/7f8b5350c0f6b6fd754fb50d049a813067437566",1970-01-01
0.511,0.566,"F#",-7.23,"minor",0.2,0.349,0,0.34,0.218,83.903,"0s3nnoMeVWz3989MkNQiRf",239836,4,"F# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Lucid Dreams","Juice WRLD","Goodbye & Good Riddance","https://i.scdn.co/image/0653b51eb20f46816c1f525da6e0696a6e7262ad",1970-01-01
0.74,0.613,"G#",-4.88,"major",0.145,0.258,0.00372,0.123,0.473,75.023,"3ee8Jmje8o58CHK66QrVC2",166606,4,"G# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","SAD!","XXXTENTACION","?","https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536",1970-01-01
0.68,0.563,"A#",-5.843,"major",0.0454,0.354,0,0.136,0.374,145.028,"7dt6x5M1jzdTEt8oCbisTK",231267,4,"A# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Better Now","Post Malone","beerbongs & bentleys","https://i.scdn.co/image/142eccafbd4305f6d4325832076527f8d50d50ef",1970-01-01
0.912,0.412,"G",-8.074,"major",0.124,0.0164,0.013,0.104,0.422,154.983,"0TlLq3lA83rQOYtrqBqSct",238614,4,"G major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Nonstop","Drake","Scorpion","https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd",1970-01-01
0.95,0.59,"G#",-6.508,"minor",0.29,0.00534,0,0.11,0.219,130.003,"2GGMabyHXnJmjY6CXhhB2e",183527,4,"G# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Money","Cardi B","Money","https://i.scdn.co/image/a072558e09be3cda4db32fb7581adca9d547c415",1970-01-01
0.669,0.574,"E",-6.442,"minor",0.0286,0.0175,0.00294,0.146,0.273,120.013,"0Dn40gxVCMo5TkgS8Ik18Q",196400,4,"E minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Falling Down","Lil Peep","Falling Down","https://i.scdn.co/image/f3283815bee8f5fe3c721cbcc59757e45642118d",1970-01-01
0.884,0.559,"C",-7.442,"major",0.12,0.0236,0,0.101,0.342,97.994,"5IaHrVsrferBYDm0bDyABy",232959,4,"C major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Taste (feat. Offset)","Tyga","Taste (feat. Offset)","https://i.scdn.co/image/e60b1360e88ffbe40aa0d93e2d755bcb3dee9868",1970-01-01
0.901,0.522,"D",-8.304,"major",0.33,0.0114,0,0.259,0.329,104.053,"4S8d14HvHb70ImctNgVzQQ",127947,4,"D major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","I Love It (& Lil Pump)","Kanye West","I Love It","https://i.scdn.co/image/67a6a4e49285e1983e771811fcb463b4422d0e5d",1970-01-01
0.765,0.704,"F",-4.589,"minor",0.127,0.0215,0,0.227,0.498,147.055,"04MLEeAMuV9IlHEsD8vF6A",192172,4,"F minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","No Stylist","French Montana","No Stylist","https://i.scdn.co/image/6d41ca1b60639976ed0b39ddad609e27297090fd",1970-01-01
0.699,0.713,"A",-5.507,"minor",0.0594,0.04,3.11e-06,0.294,0.354,121.993,"2qT1uLXPVPzGgFOx4jtEuo",205920,4,"A minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","no tears left to cry","Ariana Grande","Sweetener","https://i.scdn.co/image/381891c42f301e0abaa1b1dcfbf0390334e698eb",1970-01-01
0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,"6xtcFXSo8H9BZN637BMVKS",190000,4,"A# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Let You Love Me","Rita Ora","Let You Love Me","https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02",1970-01-01
0.781,0.768,"B",-5.991,"major",0.0394,0.0119,4.91e-06,0.325,0.486,123.07,"5N5k9nd479b1xpDZ4usjrg",213309,4,"B major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Promises (with Sam Smith)","Calvin Harris","Promises (with Sam Smith)","https://i.scdn.co/image/b0875765de11e1b6bdfbdd07c2de72e65c02f524",1970-01-01
0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,"0E9ZjEAyAwOXZ7wJC0PD33",184560,4,"F# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","In My Mind","Dynoro","In My Mind","https://i.scdn.co/image/a0b8ff14e272c79221ff1924f109eee9e01432a4",1970-01-01
0.672,0.735,"F",-4.733,"major",0.0457,0.286,0,0.242,0.754,115.741,"4ofwffwvvnbSkrMSCKQDaC",201287,4,"F major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Shotgun","George Ezra","Staying at Tamara's","https://i.scdn.co/image/caf848886b4cd05003fb342f928b64ea09b305f3",1970-01-01
0.752,0.764,"C#",-4.399,"major",0.038,0.0476,9.44e-05,0.0543,0.582,121.958,"7K7MUBCnzgBAvMVW2RTWNs",163216,4,"C# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Body (feat. brando)","Loud Luxury","Body (feat. brando)","https://i.scdn.co/image/c8efa1b49fae6f4c47cc70715174b8f748450f34",1970-01-01
0.805,0.87,"F#",-4.181,"major",0.0439,0.035,0.0882,0.294,0.386,122.996,"5sdb5pMhcK44SSLsj1moUh",191496,4,"F# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","I Found You (with Calvin Harris)","benny blanco","I Found You (with Calvin Harris)","https://i.scdn.co/image/76a1f7f2dc1ac93d466aec32bf752c7b37d639ee",1970-01-01
0.596,0.854,"G",-5.114,"minor",0.463,0.0169,0,0.124,0.152,120.274,"2iUXsYOEPhVqEBwsqP70rE",203418,4,"G minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Youngblood","5 Seconds of Summer","Youngblood (Deluxe)","https://i.scdn.co/image/6e6d631b0dcc2e9dc5ea7a0de0f0cf5bd813bbcf",1970-01-01
0.448,0.612,"D",-6.106,"major",0.0708,0.216,0,0.08,0.213,97.773,"4zIO3ilp5HvTeK3HJHxhMP",189467,4,"D major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Natural","Imagine Dragons","Natural","https://i.scdn.co/image/ba84e8818dff75f6901f951c54d39a543be6f357",1970-01-01
0.697,0.683,"C#",-2.881,"minor",0.117,0.0372,0,0.137,0.603,96.133,"2BgEsaKNfHUdlh97KmvFyo",186987,4,"C# minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","2002","Anne-Marie","Speak Your Mind (Deluxe)","https://i.scdn.co/image/d9097ed176634a7c0e9cdbb88730d984c7390d65",1970-01-01
0.539,0.651,"C#",-5.304,"major",0.0432,0.0651,0,0.0662,0.474,105.159,"4edS9dC0JPBlSS4p4gMOT0",199227,4,"C# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","This Feeling","The Chainsmokers","Sick Boy...Siren","https://i.scdn.co/image/449b46c148dbd2cba9403108a59c6b11bb132200",1970-01-01
0.695,0.639,"G",-6.897,"minor",0.153,0.107,0.000657,0.118,0.344,90.027,"4AhSkRYioEIfGvCV19peYN",189493,4,"G minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Suncity (feat. Empress Of)","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01
0.69,0.784,"C#",-4.653,"major",0.032,0.323,0,0.203,0.669,106.066,"3u1S1OmAUhx5DRlLrXqyp3",194408,4,"C# major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Rise","Jonas Blue","Rise","https://i.scdn.co/image/24686f4ddeb3be3f291e72e5b060c2f5ec7a124a",1970-01-01
0.719,0.79,"B",-8.765,"minor",0.038,0.00124,0.0443,0.0786,0.425,118.017,"6X7PK2UQMUU36ux9pynSkV",191258,4,"B minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Drive (feat. Delilah Montagu) - Edit","Black Coffee","Drive (feat. Delilah Montagu)","https://i.scdn.co/image/734642bab9d9a14f5a7bbe9dc2155172e1faaff4",1970-01-01
0.752,0.505,"A",-7.621,"major",0.253,0.535,2.55e-06,0.104,0.419,91.97,"2P91MQbaiQOfbiz9VqhqKQ",197437,4,"A major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","I Like Me Better","Lauv","I met you when I was 18. (the playlist)","https://i.scdn.co/image/2302c853ddab4bda9aa9cb89d5012d26ed67bffc",1970-01-01
0.753,0.657,"G",-3.061,"major",0.0449,0.171,0,0.112,0.437,107.01,"09IStsImFySgyp0pIQdqAc",184732,4,"G major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","The Middle","Zedd","The Middle","https://i.scdn.co/image/eca361d8c370276420588fe8eb37321a15f9d931",1970-01-01
0.477,0.61,"B",-5.628,"minor",0.144,0.225,0,0.107,0.358,79.882,"6CTWathupIiDs7U4InHnDA",213993,4,"B minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Trip","Ella Mai","Ella Mai","https://i.scdn.co/image/72aa3fd8c57f1621f2288efb4060884c76afc73e",1970-01-01
0.351,0.296,"E",-10.109,"minor",0.0333,0.934,0,0.095,0.12,115.284,"0u2P5u6lvoDfwTYjAADbn4",200186,4,"E minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","lovely (with Khalid)","Billie Eilish","lovely (with Khalid)","https://i.scdn.co/image/4a92c216b04ba96bed1be55ac92b4446b0c7d48a",1970-01-01
0.503,0.741,"E",-5.128,"major",0.047,0.579,1.49e-06,0.0712,0.458,88.335,"4keoy2fqgwGnbWlm3ZVZFa",207030,3,"E major","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Happy Now","Zedd","Happy Now","https://i.scdn.co/image/e72edd39821b71f32515c2e4a029a0c6a7c1a1ce",1970-01-01
0.506,0.693,"C",-7.265,"minor",0.0412,0.584,9.58e-05,0.0891,0.221,139.912,"3nc420PXjTdBV5TN0gCFkS",216420,4,"C minor","South Africa Top 50","https://charts-images.scdn.co/REGIONAL_ZA_DEFAULT.jpg","Ocean (feat. Khalid)","Martin Garrix","Ocean (feat. Khalid)","https://i.scdn.co/image/9fb2e6597a8e91978f2cc7a0b60e0044033c65ce",1970-01-01
0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,"2VxeLyX666F8uXCJ0dZF8B",215733,4,"G major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Shallow","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01
0.851,0.541,"C",-6.825,"major",0.0505,0.568,0,0.13,0.448,124.959,"7fa9MBXhVfQ8P8Df9OEbD8",235545,4,"C major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Girls Like You (feat. Cardi B)","Maroon 5","Red Pill Blues (Deluxe)","https://i.scdn.co/image/9ce966181dc62801ff44ac89f8c9c1921ab9302f",1970-01-01
0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,"4w8niZpiMy6qz1mntFA5uM",212500,4,"C# minor","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01
0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,"6FyRXC8tJUh863JCkyWqtk",258639,4,"C# major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Adan y Eva","Paulo Londra","Adan y Eva","https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30",1970-01-01
0.818,0.54,"F#",-6.35,"minor",0.0544,0.0143,0.000512,0.099,0.174,97.064,"116H0KvKr2Zl4RPuVBruDO",210368,4,"F# minor","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","MIA (feat. Drake)","Bad Bunny","MIA (feat. Drake)","https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45",1970-01-01
0.632,0.832,"G",-1.948,"minor",0.154,0.048,0,0.0705,0.784,182.184,"7uQmJ1jgNzBpATSoWKSPFu",198933,4,"G minor","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Ya No Tiene Novio","Sebastian Yatra","Ya No Tiene Novio","https://i.scdn.co/image/cef17cd69dfa53e5624bebcb4a1006cd8039da62",1970-01-01
0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,"2XXMDz7SPZ4mSFN1PXfHUy",254383,4,"A minor","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Cuando Te Besé","Becky G","Cuando Te Besé","https://i.scdn.co/image/8c9608add90e0975f83334c639302ec0f7d50260",1970-01-01
0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,"48zFZh27QU5qsrBjn4C2FA",176133,4,"F# major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Vaina Loca","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",1970-01-01
0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,"7ATATJztoWLcqDAcVVof0C",217822,4,"C major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","BEBE","6ix9ine","BEBE","https://i.scdn.co/image/1b3b042db2e90e99bea0489ae56afe87162d3f31",1970-01-01
0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,"3ao3OVxHlb3C08vAaApUlm",163880,4,"B major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Imposible","Luis Fonsi","Imposible","https://i.scdn.co/image/3d81608e0cb052b1ecc7581562c2a4b47360e1bf",1970-01-01
0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,"62o8KoI44JfN7aYxgTnPvh",183753,4,"F# major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Mala Mía","Maluma","Mala Mía","https://i.scdn.co/image/32fa84719ed9daa4c5774039a3cfed584efab92d",1970-01-01
0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,"5qFeMRz4TvetPmzjre9Dq7",250840,4,"G major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","No Es Justo","J Balvin","Vibras","https://i.scdn.co/image/cc56f48efc4285caaa8e895337846f5174bf3989",1970-01-01
0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,"2zDj4WjbNDmrRL6Z4YjjCA",227476,4,"C# major","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Amigos Con Derechos","Reik","Amigos Con Derechos","https://i.scdn.co/image/a47d905d921bf548e3b162522d0b7ef3d0fa36f7",1970-01-01
0.903,0.675,"B",-3.445,"minor",0.214,0.542,1.28e-05,0.0595,0.442,96.507,"3V8UKqhEK5zBkBb6d6ub8i",417920,4,"B minor","Spain Top 50","https://charts-images.scdn.co/REGIONAL_ES_DEFAULT.jpg","Te Boté - Remix","Nio Garcia","Te Boté (Remix)","https://i.scdn.co/image/1ca684c46146b4685481f55d7bb0711c1ae7f9aa",1970-01-01
